id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23095044,Unique Boutique Apartment // Mid-Levels Central,7612419,Kim,Central & Western,22.2797148,114.1520435,Entire home/apt,979,2,5,16/9/2018,0.56,1,31
23389064,Comfy beautiful HOME in the Central Mid-levels,8020247,Roni,Central & Western,22.28087134,114.1520166,Entire home/apt,674,3,4,16/9/2018,0.51,1,8
21827775,"沙田區獨立房間月租,近中文大學,城市綠洲,環抱大自然,極開揚遠景,地區清靜,適合追求生活品質人士",129089789,Siu,Sha Tin,22.40970831,114.2031934,Private room,180,28,3,16/9/2018,0.51,1,253
21075921,Cozy private room/Excellent location (Cwb)/Windows,151901404,Viviane,Wan Chai,22.28039106,114.1928525,Private room,290,1,45,15/9/2018,3.34,1,73
15572238,Bright sunny apartment in heart of Causeway Bay,44968895,Lee,Wan Chai,22.27869246,114.1868475,Entire home/apt,689,1,38,15/9/2018,1.56,1,9
8188812,Boutique Modern Apartment on Central Escalators,24845360,Julian,Central & Western,22.28249807,114.1544414,Entire home/apt,1089,2,21,15/9/2018,0.54,1,0
15346350,Stylish Designer's Apartment in Hip SaiYingPun,15109796,Sapphire,Central & Western,22.28731609,114.1417706,Entire home/apt,697,2,17,15/9/2018,0.91,1,0
26112456,!JUST FEW STEPS FROM POHO!Cozy&convenient apt @ HK,196295408,Charles,Central & Western,22.28609618,114.1495725,Entire home/apt,650,4,4,15/9/2018,1.2,1,0
22990284,Simple + Comfortable Hong Kong,27174305,Priya,Central & Western,22.28508443,114.1405205,Entire home/apt,447,15,3,15/9/2018,0.63,1,0
27590942,!5 mins from MTR! Ideal for biz travel / family,208188782,Ben,Central & Western,22.28603898,114.140807,Entire home/apt,854,3,2,15/9/2018,0.91,1,8
28287961,"Green, light & airy in Mid Levels",52081065,David,Central & Western,22.27918056,114.1521512,Entire home/apt,697,2,1,15/9/2018,0.5,1,0
27672773,港岛之恋 - 对望香港高层江景主卧带洗手间 福田口岸地铁站 会展中心,99073518,霞,Yuen Long,22.51569541,114.0719019,Private room,204,1,1,15/9/2018,0.5,1,81
7749442,Sunny Quiet Central MTR Studio w Private Rooftop,14220592,Redelle,Central & Western,22.28390151,114.1550514,Entire home/apt,697,30,24,14/9/2018,0.61,1,155
14495052,"Harbor view apt., quiet & in downtown causewaybay",9689620,Nic,Wan Chai,22.27934404,114.1933379,Entire home/apt,854,2,23,14/9/2018,0.89,1,2
16733041,Cozy private room with amazing view,49394431,Winston,Sai Kung,22.29665174,114.2737363,Private room,313,6,9,14/9/2018,0.41,1,105
21988509,Cosy private room in Hong Kong,91902544,Candy,Southern,22.24796902,114.1553953,Private room,400,1,6,14/9/2018,0.63,1,67
25954559,!BEST CHOICE IN HK! - Chic&stylish studio at POHO,195102900,Florent,Central & Western,22.28522859,114.1468718,Entire home/apt,697,4,4,14/9/2018,0.97,1,0
27617742,Times Square 2 Bedroom,207908368,Ann,Wan Chai,22.2787871,114.1838263,Entire home/apt,1152,3,4,14/9/2018,1.3,1,316
470946,Condo@waterfront+1br+Sleep3+next to MTR station,2336819,Han,Eastern,22.28359844,114.2220254,Entire home/apt,870,1,151,13/9/2018,1.92,1,213
13689580,Room near Airport,47493061,Timo,Islands,22.28803276,113.9393531,Private room,251,1,21,13/9/2018,0.74,1,0
16789363,"Spacious & Modern Apt, Central Location",108543091,Diana,Central & Western,22.287189,114.1434873,Entire home/apt,1347,4,17,13/9/2018,0.78,1,12
25488662,Quiet city pad in Soho with a secluded courtyard,2506567,Alice,Central & Western,22.28265259,114.1522566,Entire home/apt,674,3,7,13/9/2018,1.28,1,240
17802480,Luxury SeaView APT! 5 mins walk to Causeway Bay ST,8924097,Sienna,Wan Chai,22.28053274,114.1801513,Entire home/apt,650,4,25,11/9/2018,1.39,1,3
16603362,Entire one-bedroom apartment in heart of Central,109545586,Merel,Central & Western,22.28302162,114.1544419,Entire home/apt,783,4,9,11/9/2018,0.45,1,3
20417286,Beautiful Quiet Apartment with a Stunning Seaview,20349232,Delphine,Central & Western,22.28675323,114.1472657,Entire home/apt,689,1,8,10/9/2018,0.53,1,0
15849614,Homy TST Single Room #310,101834949,M,Yau Tsim Mong,22.30179671,114.175313,Private room,172,28,4,10/9/2018,0.17,1,58
22004126,Spacious flat in Wanchai near hiking trail&Central,132982088,Su,Wan Chai,22.27257209,114.1740405,Entire home/apt,306,3,4,10/9/2018,0.37,1,0
23734435,Lux Apartment w/ two private balcony Wan Chai,2489501,Voula,Wan Chai,22.27424833,114.1723234,Shared room,877,2,4,10/9/2018,0.53,1,0
22107679,"Modern Studio - Sai Ying Pun, Hong Kong",41995487,Marie,Central & Western,22.28804857,114.1407429,Shared room,603,2,2,10/9/2018,0.19,1,0
25493718,Luminous appartement in the heart of wanchai,5060170,Maxime,Wan Chai,22.27697612,114.1705279,Entire home/apt,1340,3,3,9/9/2018,0.77,1,0
2927746,Heart of Central - Best 1BR,13401613,Elie,Central & Western,22.28285818,114.1533136,Entire home/apt,744,3,24,8/9/2018,0.46,1,328
18148948,Double Bedroom Wan Chai Hong Kong,125138858,Tony,Wan Chai,22.27723336,114.1759935,Private room,329,5,9,8/9/2018,0.47,1,0
24591967,Bright and well equiped flat.,22938486,Arnaud,Central & Western,22.28361697,114.1488571,Entire home/apt,987,6,2,8/9/2018,0.79,1,0
22619731,Cosy 1 Bedroom Apt in Sheung Wan + Private Rooftop,7851252,Alexandra,Central & Western,22.28514255,114.1506787,Entire home/apt,1136,5,2,8/9/2018,0.27,1,5
14798159,MOST UNIQUE APARTMENT IN HK COOLEST NEIGHBOUROOD,2886169,Anthony,Central & Western,22.28432743,114.1480973,Entire home/apt,1253,4,13,7/9/2018,0.5,1,0
4842286,Trendy Bijoux Apt by HK Uni Station,21544390,Ruth,Central & Western,22.28705049,114.1372096,Entire home/apt,854,28,10,7/9/2018,0.22,1,55
19144673,Wan Chai Apartment in a 5th floor (No elevator),26743112,Ignacio,Wan Chai,22.27936974,114.1760351,Entire home/apt,345,5,9,7/9/2018,0.55,1,0
27864530,1 Bed Studio in Perfect Location!,10689960,Thomas,Wan Chai,22.27844526,114.1697107,Entire home/apt,525,3,2,7/9/2018,0.69,1,18
23011422,"1 bedroom, heart of soho/ central,prime location",26080292,Anthony,Central & Western,22.2816266,114.1517849,Entire home/apt,603,2,9,6/9/2018,0.99,1,133
21463215,Harbourview place with prime location,155730198,Charles,Yau Tsim Mong,22.31767913,114.1589451,Entire home/apt,1097,28,22,5/9/2018,1.74,1,241
18140976,"Bright Apartment in Tai Ping Shan, Sheung Wan",9122964,Ian,Central & Western,22.28446403,114.1475118,Entire home/apt,799,1,12,4/9/2018,0.69,1,0
16591884,Stylish & Lux apt w/balcony in center of Wanchai,109424992,Dominique,Wan Chai,22.27366009,114.1748628,Entire home/apt,1802,2,5,4/9/2018,0.23,1,36
26316516,"Bright, modern apartment with view in Sai ying pun",6723394,Jules,Central & Western,22.28655956,114.1409245,Entire home/apt,650,1,5,4/9/2018,1.3,1,0
16070928,Bright and neatly furnished flat in Happy Valley,104702971,Robert,Wan Chai,22.26856309,114.186835,Entire home/apt,1199,5,19,3/9/2018,0.8,1,260
21542897,"Modern 2BR with harbour views, gym & pool @SYP",3501118,Alex,Central & Western,22.288163,114.1459631,Entire home/apt,1488,3,12,3/9/2018,0.98,1,305
16806383,Bright and spacious sanctuary in the best location,45872267,Cindy,Central & Western,22.2871458,114.1484977,Entire home/apt,2499,2,10,3/9/2018,0.46,1,35
27013216,★Modern Spacious Apartment in Center of Hong Kong,43004928,Ilana,Kowloon City,22.30192367,114.1885168,Entire home/apt,627,3,4,3/9/2018,1.22,1,0
19559079,Cozy and fully furnished apartment in Happy Valley,82230899,Kinki,Wan Chai,22.26710679,114.1842387,Entire home/apt,501,2,3,3/9/2018,0.2,1,0
9188419,One bedroom apt- 30sec Wan Chai MTR,5412760,Gwenaelle,Wan Chai,22.27630138,114.1744107,Entire home/apt,752,2,54,2/9/2018,1.51,1,5
8294729,HK-Styled Village House next to CUHK,1016657,Kam,Tai Po,22.4224805,114.1990657,Private room,212,5,29,2/9/2018,0.76,1,104
22284202,Nice comfortable room in central! Best location!,60478364,Clover,Central & Western,22.28187553,114.155348,Private room,321,5,1,2/9/2018,0.41,1,41
6404400,Spacious Modern SeaView apt p,7844987,Cedric,Central & Western,22.2840356,114.1494625,Entire home/apt,1058,4,36,1/9/2018,0.89,1,6
10550088,"Urban Chic - 2 BDRM on High St, Sai Ying Pun",54410674,Katie,Central & Western,22.28641882,114.1403468,Entire home/apt,682,3,10,1/9/2018,0.4,1,180
27865939,Cosy  little room in HK near MTR and Airport Bus,203164008,Johnny,Yuen Long,22.45200303,114.0285993,Shared room,603,1,1,1/9/2018,0.41,1,0
13643748,"Cozy Room for 2! 3min to MTR, 12min to Railway",1810284,Cherry,Yau Tsim Mong,22.32515822,114.1699664,Private room,400,1,62,31/8/2018,2.26,1,196
7979236,Warehouse apartment in Mid-Levels,38297048,Matthew,Central & Western,22.28039114,114.1507179,Entire home/apt,1050,2,41,31/8/2018,1.23,1,100
17915392,Mother-in-law flat in a peaceful Hong Kong village,122812862,Kendra,Yuen Long,22.44405252,114.0600706,Entire home/apt,501,1,39,31/8/2018,2.05,1,10
23636680,喜福,168485538,丽莎,Sha Tin,22.37090095,114.1778636,Private room,219,1,11,31/8/2018,1.37,1,22
10346432,"★Chic, Luxe & Spacious★ 1BR SOHO/CENTRAL Apartment",6269855,Daniel,Central & Western,22.28423535,114.1521813,Entire home/apt,1402,4,5,31/8/2018,0.22,1,44
12934771,"*~香港渡假寧静-坪洲南灣新村506小屋
Hong Kong-PENG CHAU 506 House",71036611,Sony,Islands,22.28194814,114.0386448,Entire home/apt,627,1,80,30/8/2018,3.75,1,0
15980556,Quiet Room in Kowloon,9096040,Janik,Yau Tsim Mong,22.32318863,114.1623526,Private room,212,3,46,30/8/2018,1.92,1,0
21365055,sea view private room in a luxury appartment   海景房,7154976,Lucie,Sai Kung,22.29435375,114.2693367,Private room,603,1,34,30/8/2018,2.79,1,129
21915569,"Newly renovated, Tai Ping Shan area",132420734,Chris,Central & Western,22.28498394,114.1470821,Entire home/apt,603,2,20,30/8/2018,1.73,1,3
17669725,"2BR Apt located in Prince Edward, nice & conven.",48964174,Sharon,Yau Tsim Mong,22.32626151,114.1624187,Entire home/apt,329,28,13,30/8/2018,0.64,1,124
22052787,"1 bedroom apartment in soho, Hong Kong Island",64492774,Seidita,Central & Western,22.2813533,114.150732,Entire home/apt,682,3,5,30/8/2018,0.46,1,0
26962292,Spacious Soho studio with Rooftop,56229850,Jo-Hannah,Central & Western,22.28215998,114.152913,Entire home/apt,541,2,5,30/8/2018,1.52,1,0
26727542,Apartment with Private Rooftop (5min to Beach),200980798,Theo,Islands,22.22384922,114.1143099,Entire home/apt,494,1,2,30/8/2018,0.52,1,13
23317180,"5*, CABLE, POOL, COOK (xtra), HOME AWAY FROM HOME",1137133,Gabriela,Central & Western,22.28165677,114.122688,Entire home/apt,1253,7,2,29/8/2018,0.35,1,73
17428961,Trendy and spacious NEW LOFT,941407,Alessandro,Central & Western,22.28313817,114.1266308,Entire home/apt,752,2,12,28/8/2018,0.59,1,185
27102183,"Spacious and cozy studio, Central, Hong Kong",164763464,Oleg,Central & Western,22.28156182,114.1532398,Entire home/apt,650,1,11,28/8/2018,3.08,1,89
26918258,Comfy 2BR@Wanchai CTR next to Lux' housing estate,40477212,Hoy,Wan Chai,22.2752012,114.1731053,Entire home/apt,603,3,4,28/8/2018,1.12,1,326
22217136,Cosy 1 bedroom apartment in Sai Ying Pun,85793880,Louis-Elzéar,Central & Western,22.28637204,114.1426765,Entire home/apt,650,4,2,28/8/2018,0.71,1,0
27473064,Cosy Apartment in Nice Sai ying Pun street,34980630,Lucas,Central & Western,22.28593318,114.1435845,Private room,447,2,2,28/8/2018,0.75,1,104
20976128,Pam's home| Room B于8月26号正式结束深圳站的快闪_下一站敬请期待~,106912649,Pam,Yuen Long,22.51656811,114.0728045,Private room,110,1,33,27/8/2018,2.41,1,0
17305716,Welcome to your Cute Designer Home!,116782043,Michelle,Eastern,22.27668895,114.2262655,Entire home/apt,548,2,18,27/8/2018,0.87,1,0
16032072,"Spacious, Bright with Private Rooftop close to MTR",104300616,Lulla,Central & Western,22.28474582,114.1489913,Entire home/apt,1003,2,8,27/8/2018,0.35,1,12
19355227,Modern Centrally Located Apartment in Kimberley 26,39668820,Wayne,Yau Tsim Mong,22.30151456,114.174969,Entire home/apt,572,3,7,27/8/2018,0.43,1,0
20941730,Charming flat in Kennedy Town,7609775,Elsa,Central & Western,22.28390438,114.129926,Entire home/apt,901,2,6,27/8/2018,0.45,1,22
24584619,"Nice, cozy, quiet & convenient flat at HKU station",23917084,Charlotte,Central & Western,22.28574872,114.1355212,Entire home/apt,595,2,4,27/8/2018,0.81,1,3
24288200,华强北福田皇岗罗湖3口岸去香港都方便地铁口2房合租,51640498,志强,North,22.53217355,114.0856058,Private room,188,1,4,27/8/2018,0.6,1,364
24865448,"Fresh, clean and contemporary flat",849740,Grace,Wan Chai,22.27779628,114.1694916,Entire home/apt,1300,15,2,27/8/2018,0.7,1,12
26307212,1BR luxury apartment with panoramic view.,55619950,Lex,Central & Western,22.28709887,114.1399056,Entire home/apt,979,3,2,27/8/2018,0.51,1,26
27833461,Hong Kong Apartment112,210182341,Artem,Eastern,22.29032894,114.1988686,Entire home/apt,603,1,2,27/8/2018,0.68,1,104
12884703,2 BR Flat in HK's antique street,6205035,Sandy,Central & Western,22.28467677,114.148497,Entire home/apt,713,2,49,26/8/2018,1.84,1,0
19367891,Quiet Studio with a Rooftop near Soho,5420932,Todor,Central & Western,22.28567904,114.1489857,Entire home/apt,588,1,26,26/8/2018,1.63,1,14
15303573,"Cozy Private Room, 5 Min Kennedy Town MTR",47621942,Sonia,Central & Western,22.28320978,114.1251303,Private room,603,3,9,26/8/2018,0.36,1,77
17613541,Lively apartment in Western Hong Kong Island,10926461,Cash,Central & Western,22.28793514,114.1420372,Entire home/apt,501,4,7,26/8/2018,0.54,1,7
26077871,SOHO: 1 bedroom in an amazing 2 bedroom apartment,47486880,May,Central & Western,22.28149456,114.1532155,Private room,400,2,6,26/8/2018,1.25,1,0
22134606,靠近地鐵站有電梯窗戶獨立衛浴寬敞房間,161689538,Kerryn,Sham Shui Po,22.33174937,114.1618295,Entire home/apt,282,1,5,26/8/2018,0.5,1,145
23260085,1 BEDROOM HOME - 4 MINS to PRINCE EDWARD MTR,7374786,Good,Yau Tsim Mong,22.32441181,114.1663742,Entire home/apt,823,4,4,26/8/2018,0.45,1,0
24269248,"銅鑼灣CBD-不吵又舒適,歡迎活潑房客",41220346,Erika,Wan Chai,22.28577459,114.1924899,Private room,298,2,3,26/8/2018,0.45,1,0
15447325,Cozy local style,40901472,April,Wong Tai Sin,22.34150211,114.2088468,Entire home/apt,204,1,2,26/8/2018,0.64,1,0
27813937,NEW! Heart of LKF. Free Mini Bar & Housekeeping,124351370,Central,Central & Western,22.27971477,114.1552411,Private room,1700,1,1,26/8/2018,0.37,1,354
27920864,福田口岸高端北欧式大三房两卫,155198722,祝英,Yuen Long,22.51602762,114.0702163,Entire home/apt,1120,1,1,26/8/2018,0.37,1,132
27553674,"New Studio near TimeSquare, CausewayBay",2160775,Bastien,Wan Chai,22.2800521,114.1833154,Entire home/apt,353,1,1,26/8/2018,0.37,1,0
24725972,"Kennedy Town Apartment close to sea

堅尼地城公寓(轉角遇到海)",35052872,Sam,Central & Western,22.28442001,114.1285508,Entire home/apt,682,3,6,25/8/2018,0.96,1,301
19611768,Spacious and cosy and apartment in Wanchai,12381100,Murphy,Wan Chai,22.27284864,114.1725554,Entire home/apt,689,5,5,25/8/2018,0.31,1,134
24526931,Large 4 bdrm apartment priced below rental cost!,37390697,Brian,Eastern,22.28072033,114.1936994,Entire home/apt,2303,1,3,25/8/2018,0.45,1,29
12965085,Green house in Tsuen Wan HK,70496080,Holly,Tsuen Wan,22.38639807,114.1241741,Entire home/apt,204,2,35,24/8/2018,1.19,1,51
21371076,Lovely and bright flat in great central location,771747,Fiona,Central & Western,22.28727028,114.1426244,Entire home/apt,650,4,17,24/8/2018,1.31,1,10
22087279,Penthouse with Rooftop and Swimming Pool -Wan Chai,7601463,Anthony,Wan Chai,22.274561,114.1747386,Entire home/apt,1496,4,8,24/8/2018,0.74,1,0
18882396,Newly Renovated Private Room in WanChai,97917521,Mercelle,Wan Chai,22.27445265,114.1723393,Private room,251,7,7,24/8/2018,0.45,1,19
19567497,Bohemian lamma getaway,96795082,Tanya,Islands,22.22408004,114.1174161,Entire home/apt,470,3,7,24/8/2018,0.48,1,73
26269817,2室2厅温馨的家适合家庭出游,133710041,Rui,Kowloon City,22.32456073,114.1916778,Entire home/apt,1598,9,4,24/8/2018,1.03,1,68
25647826,"Peaceful, Modern 3BR Apartment in Mui Wo",8454548,Lauren,Islands,22.26505832,113.9963524,Entire home/apt,1050,3,2,24/8/2018,0.67,1,44
23590017,香港苏智公寓式酒店,108132252,女士,Central & Western,22.28343617,114.152865,Entire home/apt,1300,1,2,24/8/2018,0.25,1,0
20642694,"Nice Decor, 2 Bedrooms, Full Furnished Flat",147606836,Ling,Islands,22.30413224,114.009963,Entire home/apt,400,4,1,24/8/2018,0.37,1,104
14066187,【日本人常駐･日本語対応】香港島･ｾﾝﾄﾗﾙ近くの西營盤の便利なﾜﾝﾙｰﾑ!,38543600,Huge Diamond,Central & Western,22.28634102,114.1425768,Entire home/apt,407,3,33,23/8/2018,1.2,1,1
2217615,"Entire apartment! Smart, convenient at Po Lam MTR",1289220,Janice,Sai Kung,22.32137609,114.2565973,Entire home/apt,588,13,15,23/8/2018,0.26,1,283
21649302,Central hongkong with balcony,95601139,Fabrice,Central & Western,22.28053,114.1560381,Entire home/apt,1496,10,7,23/8/2018,0.6,1,0
22260773,Cosy modern spacious entire flat in Sheung wan,14021929,Juliette,Central & Western,22.28830962,114.1478051,Entire home/apt,799,2,3,23/8/2018,0.29,1,0
18539524,Quiet Island Retreat in Peng Chau,3978193,Geraldine,Islands,22.28946472,114.0344568,Entire home/apt,1003,2,2,23/8/2018,0.15,1,305
15456783,Soho+Central+Modern+1BR+Apartment,4339446,Marco,Central & Western,22.28384053,114.1544596,Entire home/apt,1199,4,16,22/8/2018,0.63,1,0
12139671,"ClearwaterBay house, outstanding sea view & garden",6386318,Celia,Sai Kung,22.27863975,114.2937072,Entire home/apt,7998,2,12,22/8/2018,0.46,1,179
25494207,2 rooms apartment in Relaxing and Convenient Area,22386357,Yaya,Yau Tsim Mong,22.3178818,114.164012,Entire home/apt,345,1,7,22/8/2018,1.49,1,1
19492150,"Bright, peaceful flat overlooking the Bay",136836427,Garry,Islands,22.21734941,114.1064336,Entire home/apt,392,10,6,22/8/2018,0.45,1,45
25056205,Flat with 2 bedrooms,56015497,Indy,Wan Chai,22.28519447,114.1911913,Entire home/apt,447,2,4,22/8/2018,1.21,1,1
24070939,BRIGHT 1 BR IN HK ISLAND/KENNEDY TOWN/ ROOFTOP,20389905,Andreia,Central & Western,22.28250052,114.1297421,Private room,400,2,3,22/8/2018,0.48,1,56
25817861,!JUST 5 MIN WALK FRM MTR! Comfy&stylish apt in HK,194016095,Pierre,Eastern,22.28863429,114.1968458,Entire home/apt,979,2,2,22/8/2018,0.54,1,0
26595313,Pure Air & Peaceful Village House in HK,28757244,Patrick,Yuen Long,22.42901168,114.0244688,Private room,400,1,1,22/8/2018,0.36,1,0
24191358,Double Room with Private Balcony & Incredible View,6249135,Elise,Central & Western,22.28448627,114.1455289,Private room,447,2,11,21/8/2018,1.78,1,0
19076730,Wanchai - Entire Flat - Amazing view & facilities,133181209,Alban,Wan Chai,22.27603525,114.1729012,Entire home/apt,799,2,8,21/8/2018,0.49,1,0
26508266,Simple clean basic spacious walk-up SYP.,62238788,Amelia Mary,Central & Western,22.28744237,114.1449315,Private room,282,6,2,21/8/2018,0.63,1,19
9532708,Artsy Neighbourhood near HKU and MTR,307470,Jessie,Central & Western,22.28578814,114.1356534,Entire home/apt,1199,1,41,20/8/2018,1.15,1,87
7818508,Stunning Apt-Roof Garden & Sky Pool,1438393,Annabelle,Wan Chai,22.27523631,114.1721356,Entire home/apt,1222,3,24,20/8/2018,0.63,1,3
16180498,Spacious Studio in Heart of Kowloon,4492422,Ann,Yau Tsim Mong,22.30723537,114.1713417,Entire home/apt,266,1,20,20/8/2018,0.88,1,0
22185683,Bright and spacious 1 BR. 1min to Kennedy town sts,37315998,Yin,Central & Western,22.28260804,114.1288574,Entire home/apt,854,4,12,20/8/2018,1.31,1,9
20988008,Cozy Apartment with outdoor space,10539254,Lorenz,Central & Western,22.28557052,114.149929,Entire home/apt,1300,7,7,20/8/2018,0.52,1,33
27320248,Spacious 2-bedroom apartment in downtown HK island,29646703,Nicolas,Central & Western,22.28638724,114.1478878,Entire home/apt,1700,5,1,20/8/2018,0.35,1,8
27301611,Kennedy Town Loft,10203673,Paul,Central & Western,22.28312174,114.128905,Entire home/apt,1199,3,1,20/8/2018,0.35,1,0
18873586,Spacious Modern ShamShuiPo 5min to Subway 7 Guests,31162973,Erix,Sham Shui Po,22.32757832,114.1639464,Entire home/apt,979,1,35,19/8/2018,2.08,1,201
17258231,1BR Modern Flat in Heart of SoHo,25736906,Meaghan,Central & Western,22.28164034,114.1526931,Entire home/apt,956,2,33,19/8/2018,1.58,1,193
21483928,Room in friendly home in Kennedy Town,50879625,Jennifer,Central & Western,22.2831884,114.1277322,Private room,274,4,14,19/8/2018,1.13,1,0
19534886,Spacious 1 bedroom in Soho/Sheung Wan,11129766,Charles,Central & Western,22.28341233,114.150024,Entire home/apt,776,3,14,19/8/2018,0.93,1,0
19992748,Modern 1BR in the heart of HK with gym and pool,141831564,Mathieu,Wan Chai,22.27665949,114.1878161,Entire home/apt,1003,2,14,19/8/2018,0.96,1,7
20725557,"塔門海景房,租借兩人露營套裝$250輕鬆免帶,租獨木舟連浮潛$150,眉瞬查詢ID:Tamsmith",148410797,日康,Tai Po,22.47112453,114.3597071,Entire home/apt,799,1,8,19/8/2018,0.57,1,362
16022103,"Bright & modern room, Female guests only!",104194763,Fiona,Eastern,22.28323467,114.224284,Private room,360,2,6,19/8/2018,0.28,1,41
19092892,Cosy 650 sq ft Apartment in Western District,39693754,A,Central & Western,22.28602645,114.1414466,Entire home/apt,572,1,5,19/8/2018,0.51,1,18
6171532,Central HK Island Retreat - Peace and Tranquility,31329510,Steven,Eastern,22.28822513,114.1925783,Entire home/apt,799,5,4,19/8/2018,0.86,1,89
25687880,Luxury apartment in trendy area on HK island,33534502,Matthew,Central & Western,22.28611627,114.1421577,Entire home/apt,1496,3,1,19/8/2018,0.34,1,0
21982279,Cozy private studio in HK center Sai Ying Pun,48765185,Sissi,Central & Western,22.28763357,114.1437379,Entire home/apt,987,1,1,19/8/2018,0.34,1,14
4412450,"Own bathroom, terrace, TST Cosy Rm ",22904456,Kevin,Yau Tsim Mong,22.30274983,114.1750885,Private room,462,2,95,18/8/2018,1.93,1,38
22326498,"*Best Harbour view, huge apt for big group*",163226308,Angeline,Wan Chai,22.28141959,114.1827295,Entire home/apt,987,28,34,18/8/2018,3.48,1,319
16802470,Bright Central 1bedroom above escalators,111713670,Safran,Central & Western,22.28163433,114.1547619,Entire home/apt,697,14,10,18/8/2018,0.49,1,116
14928665,Lovely 1-bedroom flat in the heart of soho,93859130,Jean-Christophe,Central & Western,22.28283515,114.1522012,Entire home/apt,752,3,7,18/8/2018,0.27,1,10
22519583,Roof top in SoHo,165326087,Morgan,Central & Western,22.2820625,114.1534442,Entire home/apt,697,6,3,18/8/2018,0.36,1,0
24074943,Renovated Apartment with 2 rooms - Kennedy Town!,8969871,Laurent,Central & Western,22.28239471,114.1302728,Entire home/apt,1003,3,3,18/8/2018,0.57,1,269
27745591,罗湖梦舍 罗湖口岸火车站旁的轻奢三居,115249833,Lucy,North,22.53529199,114.1215604,Entire home/apt,1238,1,1,18/8/2018,0.34,1,365
25347637,【暖屋】深圳罗湖地铁站长租ADZH,100378253,业,North,22.53619071,114.1249679,Entire home/apt,439,1,1,18/8/2018,0.34,1,365
27565402,华强北/皇岗口岸/福田口岸/会展中心7号线地铁口浪漫公寓,188482569,遇,North,22.53241173,114.0865839,Entire home/apt,345,1,1,18/8/2018,0.34,1,357
16749401,House with garden - Sai Kung Town,111120468,Margaret,Sai Kung,22.38024199,114.2714722,Entire home/apt,674,1,18,17/8/2018,0.83,1,0
16101935,Lovely home in Happy Valley,3190419,Holly,Wan Chai,22.26852396,114.1836406,Entire home/apt,548,2,11,17/8/2018,0.47,1,96
23915975,Riva 爾巒,168278939,Lily,Yuen Long,22.44291042,114.0552912,Entire home/apt,1003,3,3,17/8/2018,0.54,1,49
25879830,"定安大厦单人间,近红磡#只接受女生#TO KWA WAN/ Girls Accepted Only",104306101,Lena GUO,Kowloon City,22.31811306,114.1908074,Private room,219,9,9,16/8/2018,2.08,1,0
9351926,"Lantau House, garden,  7' to beach",48536323,Philippe,Islands,22.24321316,113.9812855,Entire home/apt,1802,7,7,16/8/2018,0.21,1,229
14106659,Lovely house out of thee city but in Hong Kong,35451646,Jacky,North,22.53317373,114.1615333,Entire home/apt,204,1,4,16/8/2018,0.14,1,0
20775731,"Stunning bright, large apartment in prime location",2245933,Jonathan,Central & Western,22.28767625,114.1484737,Entire home/apt,603,5,3,16/8/2018,0.74,1,0
27357240,"Sai Ying Pun, Spacious apartment, rooftop!",56022847,Philippe,Central & Western,22.28666864,114.1416259,Entire home/apt,901,2,1,16/8/2018,0.33,1,57
15265629,Seaview DIY Artie & Homie Studio,96955565,Riggs J.,Central & Western,22.28692748,114.1403014,Entire home/apt,650,2,27,14/8/2018,1.24,1,0
16550219,"Great 1 Bedroom Apt /Private Rooftop, Sai Ying Pun",27128458,Sly,Central & Western,22.28652098,114.1414918,Entire home/apt,713,2,11,13/8/2018,0.5,1,1
24400523,Central - 1 bedroom apartment,21998938,Shane,Central & Western,22.27979099,114.1543796,Entire home/apt,1003,2,3,13/8/2018,0.6,1,57
27112561,Spacious Mid Level private room in Duplex Apt,13209714,Emma,Central & Western,22.27883751,114.150968,Private room,799,3,1,13/8/2018,0.32,1,0
17687099,"Queen Bed with Ocean View, in Condominium",11953799,Vincent,Islands,22.29388875,113.943464,Private room,603,2,19,12/8/2018,0.98,1,9
23718468,Cozy studio in the heart of Sai Ying Pun,3460859,Dovile,Central & Western,22.28501064,114.1429877,Entire home/apt,478,3,6,12/8/2018,0.8,1,0
26595937,Quiet and cosy flat in the heart of Hong Kong,10833342,Nicolas,Wan Chai,22.26866663,114.1842225,Entire home/apt,501,2,6,12/8/2018,1.5,1,49
25969224,Local immersion in Hong Kong,195194096,Jerome,Yau Tsim Mong,22.30729855,114.1655293,Private room,290,4,2,12/8/2018,0.5,1,0
26787026,香港大学旁边独立房间,176974123,Shuiqing,Central & Western,22.28578923,114.1358597,Private room,603,1,2,12/8/2018,0.51,1,0
21270028,Cozy appartement in happy valley,114133707,Jérôme,Central & Western,22.284002,114.1546038,Entire home/apt,752,1,1,12/8/2018,0.32,1,0
6850615,2-BR Wanchai Flat- Airy & Charming,5308835,Louisa,Wan Chai,22.2750337,114.1756857,Entire home/apt,940,28,9,11/8/2018,0.25,1,39
1800060,Spacious & Modern in Mid-levels,9237185,Brooke,Central & Western,22.28069884,114.1567334,Entire home/apt,3525,5,9,11/8/2018,0.15,1,78
27630280,福田口岸望香港豪华大三房,182700819,齐辉,Yuen Long,22.51517371,114.0739321,Entire home/apt,1011,1,1,11/8/2018,0.32,1,317
